,code,l,L,circuit_type,decoder,noise_model,n_cycles,which_detectors,error_rates,n_errorsamples,n_fail_cutoff,p,n_shots,n_fails,dec_time_per_shot
2768,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,3e-05,10000,0,0.0053872030236
2769,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,8e-05,10000,0,0.0134394542743
2770,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.00022,10000,0,0.0361973853967
2771,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.0006,10000,0,0.0915257362291
2772,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,1e-05,100000,0,9.713455e-06
2773,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,3e-05,100000,0,1.029063711e-05
2774,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,8e-05,100000,0,1.159172141e-05
2775,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.00022,100000,0,1.433740524e-05
2776,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.0006,100000,1,1.7883486140000002e-05
2777,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.00167,100000,3,2.207728396e-05
2778,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.00464,100000,413,3.592063992e-05
2779,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.01292,5541,1000,9.81338619382783e-05
2780,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.03594,2024,1000,0.0002394399975296
2781,surface,6,1,standard,pymatching,cli,7,1,logsweep,100000,1000,0.1,2045,1000,0.0003533088577017
2782,lcs,1,3,xz_sep_naive,bposd_psl_5_CS_15_0,cli,3,1,threshold,10000,1000,0.005,10000,484,0.0015266246223
2783,lcs,1,3,xz_sep_naive,bposd_psl_5_CS_15_0,cli,3,1,threshold,10000,1000,0.0058,10000,701,0.0017638284117
2784,lcs,1,3,xz_sep_naive,bposd_psl_5_CS_15_0,cli,3,1,threshold,10000,1000,0.0067,10000,875,0.0020314247669
2785,lcs,1,3,xz_sep_naive,bposd_psl_5_CS_15_0,cli,3,1,threshold,10000,1000,0.0075,9880,1000,0.0022108678430161
2786,lcs,1,3,xz_sep_naive,bposd_psl_5_CS_15_0,cli,3,1,threshold,10000,1000,0.0083,7548,1000,0.0024269863219395
2787,lcs,1,3,xz_sep_naive,bposd_psl_5_CS_15_0,cli,3,1,threshold,10000,1000,0.0092,6693,1000,0.0026117037328552
2788,lcs,1,3,xz_sep_naive,bposd_psl_5_CS_15_0,cli,3,1,threshold,10000,1000,0.01,5808,1000,0.0027800495509641
2789,lcs,1,3,xz_sep_naive,bposd_psl_5_CS_15_0,cli,3,1,threshold,10000,1000,0.0108,5023,1000,0.0029066696740991
2790,lcs,1,3,xz_sep_naive,bposd_psl_5_CS_15_0,cli,3,1,threshold,10000,1000,0.0117,4341,1000,0.0030691987806956
2791,lcs,1,3,xz_sep_naive,bposd_psl_5_CS_15_0,cli,3,1,threshold,10000,1000,0.0125,3917,1000,0.0032138880117436
2792,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,1000,1000,0.002,1000,5,0.202654786537
2793,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,1000,1000,0.0028,1000,8,0.23456531102
2794,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,threshold,1000,1000,0.0037,1000,31,0.251323225877
2795,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,1e-05,10000,0,0.001778244793
2796,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,3e-05,10000,0,0.0049609028107
2797,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,8e-05,10000,0,0.0131781454082999
2798,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.00022,10000,0,0.0357761215216
2799,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.0006,10000,1,0.0946546872923
2800,lcs,2,5,xz_sep_naive,bposd_psl_9_CS_15_0,cli,5,1,threshold,100,100,0.005,100,4,0.301379832
2801,lcs,2,5,xz_sep_naive,bposd_psl_9_CS_15_0,cli,5,1,threshold,100,100,0.0058,100,12,0.32220781726
2802,lcs,2,5,xz_sep_naive,bposd_psl_9_CS_15_0,cli,5,1,threshold,100,100,0.0067,100,10,0.2851422155099999
2803,lcs,2,5,xz_sep_naive,bposd_psl_9_CS_15_0,cli,5,1,threshold,100,100,0.0075,100,24,0.2775473913399999
2804,lcs,2,5,xz_sep_naive,bposd_psl_9_CS_15_0,cli,5,1,threshold,100,100,0.0083,100,35,0.28158667313
2805,lcs,2,5,xz_sep_naive,bposd_psl_9_CS_15_0,cli,5,1,threshold,100,100,0.0092,100,35,0.2868852718999999
2806,lcs,2,5,xz_sep_naive,bposd_psl_9_CS_15_0,cli,5,1,threshold,100,100,0.01,100,49,0.28845533093
2807,lcs,2,5,xz_sep_naive,bposd_psl_9_CS_15_0,cli,5,1,threshold,100,100,0.0108,100,49,0.28817969043
2808,lcs,2,5,xz_sep_naive,bposd_psl_9_CS_15_0,cli,5,1,threshold,100,100,0.0117,100,59,0.30809120399
2809,lcs,2,5,xz_sep_naive,bposd_psl_9_CS_15_0,cli,5,1,threshold,100,100,0.0125,100,64,0.29466805666
2810,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,1e-05,10000,0,0.0013414821924999
2811,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,3e-05,10000,0,0.0043177922006
2812,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,8e-05,10000,0,0.0099397969867
2813,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.00022,10000,0,0.0308126505084
2814,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.0006,10000,1,0.0753646435671
2815,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.00167,10000,17,0.1540721362904999
2816,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.00464,10000,572,0.2799412869420999
2817,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.01292,1418,1000,0.3660373041685473
2818,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.03594,1040,1000,0.3028359799461538
2819,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.1,1027,1000,0.3457434197244401
2820,surface,2,1,standard,pymatching,cli,3,1,logsweep,1000000,1000,1e-05,1000000,0,8.118035641000001e-06
2821,surface,2,1,standard,pymatching,cli,3,1,logsweep,1000000,1000,3e-05,1000000,0,7.82700027e-06
2822,surface,2,1,standard,pymatching,cli,3,1,logsweep,1000000,1000,8e-05,1000000,2,7.895296862999999e-06
2823,surface,2,1,standard,pymatching,cli,3,1,logsweep,1000000,1000,0.00022,1000000,39,8.778226672e-06
2824,surface,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,1e-05,1000000,0,1.049725291e-05
2825,surface,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,3e-05,1000000,0,9.781581999e-06
2826,surface,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,8e-05,1000000,0,1.0275078766e-05
2827,surface,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,0.00022,1000000,0,1.1446023265e-05
2828,surface,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,0.0006,1000000,14,1.4865178538e-05
2829,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,1e-05,100000,0,0.00153841133828
2830,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,3e-05,100000,0,0.00445376438586
2831,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,8e-05,100000,0,0.01214220884679
2832,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,0.00022,100000,0,0.03202409802172
2833,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,0.0006,100000,13,0.08596872845927
2844,lcs,2,5,xz_sep_naive,bposd_msl_5_CS_15_0,cli,5,1,threshold,100,100,0.005,100,8,0.23817230823
2845,lcs,2,5,xz_sep_naive,bposd_msl_5_CS_15_0,cli,5,1,threshold,100,100,0.0058,100,15,0.24328981858
2846,lcs,2,5,xz_sep_naive,bposd_msl_5_CS_15_0,cli,5,1,threshold,100,100,0.0067,100,23,0.25013553066
2847,lcs,2,5,xz_sep_naive,bposd_msl_5_CS_15_0,cli,5,1,threshold,100,100,0.0075,100,34,0.26003814571
2848,lcs,2,5,xz_sep_naive,bposd_msl_5_CS_15_0,cli,5,1,threshold,100,100,0.0083,100,39,0.26436443887
2849,lcs,2,5,xz_sep_naive,bposd_msl_5_CS_15_0,cli,5,1,threshold,100,100,0.0092,100,40,0.27688533868
2850,lcs,2,5,xz_sep_naive,bposd_msl_5_CS_15_0,cli,5,1,threshold,100,100,0.01,100,50,0.28355891268
2851,lcs,2,5,xz_sep_naive,bposd_msl_5_CS_15_0,cli,5,1,threshold,100,100,0.0108,100,53,0.29258185892
2852,lcs,2,5,xz_sep_naive,bposd_msl_5_CS_15_0,cli,5,1,threshold,100,100,0.0117,100,67,0.30430248995
2853,lcs,2,5,xz_sep_naive,bposd_msl_5_CS_15_0,cli,5,1,threshold,100,100,0.0125,100,78,0.30904199366
2869,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,1e-05,10000,0,0.0015174911381
2870,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,3e-05,10000,0,0.0041413905639999
2871,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,8e-05,10000,0,0.0113107254571
2872,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.00022,10000,0,0.029179914623
2873,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,10000,1000,0.0006,10000,0,0.0885201878752
2874,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,1e-05,100000,0,0.0014922394917
2875,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,3e-05,100000,0,0.0044834706712
2876,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,8e-05,100000,0,0.0115711642507499
2877,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,0.00022,100000,1,0.03155049880372
2878,lcs,2,5,xz_sep_naive,bposd_psl_5_CS_15_0,cli,5,1,logsweep,100000,1000,0.0006,100000,7,0.08487916153839
2879,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.005,100,5,0.27127484717
2880,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0058,100,12,0.27925664191
2881,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0067,100,14,0.28703825342
2882,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0075,100,24,0.29725905499
2883,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0083,100,29,0.28983542743
2884,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0092,100,40,0.30205078392
2885,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.01,100,48,0.30426486089
2886,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0108,100,51,0.29945269967
2887,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0117,100,59,0.31143317381
2888,lcs,2,5,xz_sep_naive,bposd_psl_15_CS_15_0,cli,5,1,threshold,100,100,0.0125,100,61,0.3042180138299999
2889,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,1e-05,1000000,0,7.561688091e-06
2890,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,3e-05,1000000,0,7.604452342e-06
2891,surface_r,4,1,standard,pymatching,cli,5,1,logsweep,1000000,1000,8e-05,1000000,0,7.769890193e-06
